290,159,614.299347880081,Request,4125
159,329,614.8264647501179,Request,4125
329,244,615.9917856526798,Request,4125
244,224,617.9916410750421,Request,4125
224,188,619.2844446511579,Request,4125
188,319,619.9528795273017,Request,4125
319,188,620.869157216969,Response,4125
188,224,621.8874689200221,Response,4125
224,244,622.1024135040459,Response,4125
244,166,622.3973348779738,Request,4125
166,195,623.23734123098,Request,4125
195,223,623.6237769425916,Request,4125
223,195,625.2093294855291,Response,4125
195,166,625.876452630302,Response,4125
166,390,627.0004044170588,Request,4125
390,168,627.6910848157246,Request,4125
168,390,629.4990465030761,Response,4125
390,60,631.3361445015787,Request,4125
60,390,631.6827003137511,Response,4125
390,246,632.9278707562994,Request,4125
246,153,633.2310320300558,Request,4125
153,246,633.9634997845475,Response,4125
246,206,634.7065475838382,Request,4125
206,332,635.8714420450049,Request,4125
332,234,636.1275434139017,Request,4125
234,460,638.0846245247413,Request,4125
460,466,639.1987697852488,Request,4125
466,464,639.4987032932893,Request,4125
464,466,639.7701935453514,Response,4125
466,112,640.4747379669885,Request,4125
112,254,640.9039272160865,Request,4125
254,54,641.3192524276279,Request,4125
54,453,641.8230093175733,Request,4125
453,108,643.1959408436483,Request,4125
108,453,644.6245998709475,Response,4125
453,54,644.9594123284679,Response,4125
54,151,646.7875296660169,Request,4125
151,413,648.1107728752045,Request,4125
413,396,650.0736554027377,Request,4125
396,178,651.694216233339,Request,4125
178,396,652.6939213165015,Response,4125
396,413,653.633208597601,Response,4125
413,151,655.454145058665,Response,4125
151,400,655.7691116289029,Request,4125
400,368,656.6726827871905,Request,4125
368,12,657.5743675316331,Request,4125
12,37,659.4348262590831,Request,4125
37,116,660.1126602615632,Request,4125
116,320,661.6088336700242,Request,4125
320,116,663.1471898256773,Response,4125
116,37,664.6324906350072,Response,4125
37,12,666.5559791046002,Response,4125
12,368,667.8084756813563,Response,4125
368,400,668.0153112435233,Response,4125
400,151,669.9527365878188,Response,4125
151,54,670.667175804537,Response,4125
54,254,671.8518838143103,Response,4125
254,112,673.3906820780519,Response,4125
112,466,674.054508378491,Response,4125
466,460,674.7432476613237,Response,4125
460,234,676.6834863429303,Response,4125
234,332,678.5579891428035,Response,4125
332,206,679.9935164707094,Response,4125
206,246,680.4287399948789,Response,4125
246,390,681.455466626204,Response,4125
390,166,682.9637409713498,Response,4125
166,244,683.4124456819075,Response,4125
244,329,683.7726524934221,Response,4125
329,159,684.8942899540392,Response,4125
159,382,685.5954409604966,Request,4125
382,294,686.091608590407,Request,4125
294,382,687.8624132900817,Response,4125
382,159,689.8116122593299,Response,4125
159,290,691.5173569215649,Response,4125
290,29,691.7650397019921,Response,4125
29,0,693.0277092467302,Response,4125
0,29,739.9958500841853,Request,4969
29,290,741.3281718659687,Request,4969
290,159,741.7220868805709,Request,4969
159,329,743.5835833887681,Request,4969
329,244,744.1833322459637,Request,4969
244,224,744.4982170150153,Request,4969
224,188,745.2464320285937,Request,4969
188,319,746.0647451910426,Request,4969
319,188,746.4085685748757,Response,4969
188,224,747.5859154469526,Response,4969
224,244,747.9787042685422,Response,4969
244,166,748.6895317604291,Request,4969
166,195,749.8888689133312,Request,4969
195,223,750.6032844098943,Request,4969
223,195,751.3240249368977,Response,4969
195,166,751.7413674142311,Response,4969
166,390,751.9837691735208,Request,4969
390,246,753.6472222573705,Request,4969
246,153,755.0696656206759,Request,4969
153,164,755.9428059772936,Request,4969
164,153,757.2263531931426,Response,4969
153,239,758.2926674473102,Request,4969
239,276,759.0438204657133,Request,4969
276,316,760.4548987633422,Request,4969
316,55,762.0905557499624,Request,4969
55,31,762.4175625043441,Request,4969
31,55,763.8406890494946,Response,4969
55,240,764.899810086678,Request,4969
240,133,766.1973830290526,Request,4969
133,240,767.449686145404,Response,4969
240,411,769.1241648592079,Request,4969
411,417,770.3293823541561,Request,4969
417,411,770.6105429123902,Response,4969
411,448,771.9783033992203,Request,4969
448,411,773.4467994255973,Response,4969
411,240,774.0763285874241,Response,4969
240,55,774.6366632669375,Response,4969
55,122,775.8796338190592,Request,4969
122,55,777.5369507439877,Response,4969
55,316,778.6798024819899,Response,4969
316,58,778.8915660966677,Request,4969
58,316,780.3945337765108,Response,4969
316,276,781.9982427903149,Response,4969
276,239,783.9656813025138,Response,4969
239,153,784.9140567351386,Response,4969
153,215,785.4693639226236,Request,4969
215,358,786.2037413241533,Request,4969
358,248,786.5533031072149,Request,4969
248,358,787.0140932510942,Response,4969
358,215,787.8021665279821,Response,4969
215,33,789.0905016375962,Request,4969
33,230,790.9360569502128,Request,4969
230,33,791.7832880911411,Response,4969
33,75,792.5486940484791,Request,4969
75,33,793.1184775818139,Response,4969
33,215,793.5468824958393,Response,4969
215,153,795.463617212122,Response,4969
153,246,795.7581972732892,Response,4969
246,206,796.5514682942294,Request,4969
206,332,796.9645174518508,Request,4969
332,234,798.07862529506,Request,4969
234,332,799.3378614637656,Response,4969
332,206,800.4597813347789,Response,4969
206,246,801.712322380911,Response,4969
246,390,803.0179301080179,Response,4969
390,60,803.4818930158103,Request,4969
60,390,803.7030652228823,Response,4969
390,168,803.9138604175693,Request,4969
168,390,804.5485158763599,Response,4969
390,166,805.4571893012161,Response,4969
166,244,807.2290585075989,Response,4969
244,329,808.5715703915829,Response,4969
329,159,809.9276128080637,Response,4969
159,382,810.6769630441383,Request,4969
382,294,811.5787156937561,Request,4969
294,382,812.6593232788355,Response,4969
382,159,814.589687492117,Response,4969
159,290,816.5652152573986,Response,4969
290,29,818.4817802307812,Response,4969
29,0,819.9398402368864,Response,4969
0,29,981.9770102718887,Request,4771
29,290,982.9582709513859,Request,4771
290,159,984.7023158293123,Request,4771
159,382,986.1817482565534,Request,4771
382,294,987.5330834033034,Request,4771
294,382,987.7631864038398,Response,4771
382,159,988.5679177742713,Response,4771
159,329,989.1333660973253,Request,4771
329,244,989.6340191113379,Request,4771
244,224,990.2718162446239,Request,4771
224,188,990.9966882775,Request,4771
188,319,991.2742484189059,Request,4771
319,188,991.9940471674055,Response,4771
188,224,992.3024454155503,Response,4771
224,244,992.7149519264863,Response,4771
244,166,994.1304453472488,Request,4771
166,195,995.6765101840465,Request,4771
195,223,997.1142624789752,Request,4771
223,195,997.949643801162,Response,4771
195,166,999.6569333574649,Response,4771
166,390,1000.3567471273485,Request,4771
390,246,1002.1556261129381,Request,4771
246,153,1002.7325332636664,Request,4771
153,246,1003.9334346255063,Response,4771
246,206,1004.5444990794222,Request,4771
206,332,1006.4432023632282,Request,4771
332,234,1008.3909123441455,Request,4771
234,460,1009.2590865327246,Request,4771
460,466,1010.0775214207986,Request,4771
466,464,1010.6403924411651,Request,4771
464,2,1012.2541402458859,Request,4771
2,119,1013.930379287487,Request,4771
119,30,1014.4995047500133,Request,4771
30,129,1014.7898103423956,Request,4771
129,30,1015.3788439240599,Response,4771
30,182,1016.4572312254594,Request,4771
182,492,1017.6943946739682,Request,4771
492,341,1019.3963504794184,Request,4771
341,492,1019.799974373173,Response,4771
492,182,1020.3802716483209,Response,4771
182,30,1021.7278062023636,Response,4771
30,119,1023.31184102366,Response,4771
119,346,1025.2689169212965,Request,4771
346,218,1027.0928925495764,Request,4771
218,346,1028.391057654482,Response,4771
346,119,1029.9233455661213,Response,4771
119,2,1031.3541844948966,Response,4771
2,374,1032.7901278771076,Request,4771
374,2,1034.7292435366535,Response,4771
2,464,1035.3402202938967,Response,4771
464,466,1036.8214231778109,Response,4771
466,112,1037.2767049237066,Request,4771
112,254,1038.4561568941665,Request,4771
0,29,1038.8465080623657,Request,7989
254,54,1039.8457287687288,Request,4771
29,290,1040.2347236784672,Request,7989
290,159,1040.8767928416612,Request,7989
159,329,1041.421360206093,Request,7989
54,151,1041.643748603957,Request,4771
151,400,1042.125534124864,Request,4771
329,244,1043.4019730683226,Request,7989
400,368,1043.7673031334248,Request,4771
244,166,1044.1148653257621,Request,7989
166,390,1044.4037262605812,Request,7989
368,400,1044.581866243201,Response,4771
390,246,1045.442993232176,Request,7989
400,151,1046.4200564952275,Response,4771
246,153,1046.9232253015339,Request,7989
153,246,1047.7982066254765,Response,7989
151,413,1048.154547089577,Request,4771
246,206,1048.8135345421886,Request,7989
413,396,1049.271585490132,Request,4771
396,178,1049.52363798903,Request,4771
206,332,1050.5580698145814,Request,7989
332,234,1050.9357544388783,Request,7989
178,396,1051.3462670803515,Response,4771
234,460,1051.6026896940211,Request,7989
396,413,1051.6852228231867,Response,4771
460,466,1052.0186233922043,Request,7989
466,112,1052.3099061318735,Request,7989
413,151,1052.6689853545968,Response,4771
151,54,1053.6468393399894,Response,4771
112,254,1053.9485775672022,Request,7989
254,54,1054.8289304061861,Request,7989
54,453,1055.0891388919074,Request,4771
54,151,1056.2072156788236,Request,7989
151,413,1056.828793274774,Request,7989
453,108,1056.9656533336372,Request,4771
108,453,1058.158469263189,Response,4771
413,396,1058.3925510834663,Request,7989
396,178,1058.8581621641072,Request,7989
453,54,1059.0936433560103,Response,4771
54,254,1059.4296337389699,Response,4771
178,396,1060.1357159449788,Response,7989
254,112,1060.825882879625,Response,4771
396,413,1062.0601166741988,Response,7989
112,466,1062.2506015202534,Response,4771
466,460,1062.7392837487487,Response,4771
460,234,1063.9692450343684,Response,4771
413,151,1064.0187786679378,Response,7989
234,332,1064.2402632086303,Response,4771
151,400,1064.6943675751832,Request,7989
332,206,1065.6541769593073,Response,4771
400,368,1065.9888525129027,Request,7989
368,12,1066.719146070012,Request,7989
206,246,1067.3829835925392,Response,4771
12,37,1068.0049932157372,Request,7989
246,390,1068.4240083261122,Response,4771
37,116,1069.1972071515704,Request,7989
390,60,1069.7751582953967,Request,4771
116,320,1070.1763751364947,Request,7989
320,116,1070.421487301007,Response,7989
116,37,1070.9014474149508,Response,7989
60,390,1071.6409538475486,Response,4771
37,12,1072.2506864802654,Response,7989
12,368,1072.4772267494488,Response,7989
390,168,1073.1000181799593,Request,4771
368,400,1073.552404631576,Response,7989
168,390,1073.6348854446792,Response,4771
400,151,1074.7466239638538,Response,7989
390,166,1075.1824918567984,Response,4771
166,244,1075.9093557270874,Response,4771
151,54,1076.5841408335068,Response,7989
244,329,1077.1379304458674,Response,4771
54,453,1078.1492644054943,Request,7989
453,108,1079.078486745497,Request,7989
329,159,1079.1087801569677,Response,4771
108,453,1079.3737298723076,Response,7989
159,290,1079.418718998359,Response,4771
290,29,1079.9913120040924,Response,4771
29,0,1080.8081515746876,Response,4771
453,54,1081.0366488111315,Response,7989
54,254,1082.5340331950342,Response,7989
254,112,1083.3146616141996,Response,7989
112,466,1084.1036904036714,Response,7989
466,464,1085.5469055870858,Request,7989
464,2,1087.310093907868,Request,7989
2,374,1088.3743851696374,Request,7989
374,2,1089.87499405946,Response,7989
2,119,1090.7450122010848,Request,7989
119,346,1092.49574746573,Request,7989
346,218,1093.3479194093354,Request,7989
218,346,1094.7219926223695,Response,7989
346,119,1096.1227710022283,Response,7989
119,30,1096.5955509283733,Request,7989
30,129,1096.8254420763803,Request,7989
129,30,1098.2204331919697,Response,7989
30,182,1100.161066642897,Request,7989
182,492,1102.129046819017,Request,7989
492,341,1103.962617083757,Request,7989
341,492,1104.9706884930808,Response,7989
492,182,1106.7790593820657,Response,7989
182,30,1108.0389175968094,Response,7989
30,119,1108.859644252325,Response,7989
119,2,1110.5313738888676,Response,7989
2,464,1112.1033623970486,Response,7989
464,466,1113.1200149339331,Response,7989
466,460,1114.4859298943218,Response,7989
460,234,1115.156682742703,Response,7989
234,332,1115.823218325847,Response,7989
332,206,1117.1626351140553,Response,7989
206,246,1118.847130322903,Response,7989
246,390,1119.487874253112,Response,7989
390,60,1121.3186411091385,Request,7989
60,390,1122.3504163888858,Response,7989
390,168,1123.6252572747658,Request,7989
168,390,1124.48780672658,Response,7989
390,166,1125.3136287658306,Response,7989
166,195,1125.780758769436,Request,7989
195,166,1126.898661525375,Response,7989
166,244,1127.1785311399371,Response,7989
244,224,1129.16808149794,Request,7989
224,188,1130.2919820959685,Request,7989
188,319,1130.4947092474497,Request,7989
319,188,1130.9626101477972,Response,7989
188,224,1132.0259943299118,Response,7989
224,244,1132.9316903848987,Response,7989
244,329,1134.5471213730407,Response,7989
329,159,1135.1311633993118,Response,7989
159,382,1136.5861570958198,Request,7989
382,294,1138.075213634297,Request,7989
294,382,1138.5981986135519,Response,7989
382,159,1139.83907769967,Response,7989
159,290,1140.8491340842209,Response,7989
290,29,1142.3033747697496,Response,7989
29,0,1143.7251319705344,Response,7989
0,29,1956.9568303735705,Request,4691
29,290,1958.460204544574,Request,4691
290,159,1959.4411673023421,Request,4691
159,329,1960.421192350594,Request,4691
329,244,1961.6084445064812,Request,4691
244,224,1962.158212593457,Request,4691
224,188,1962.6194927175004,Request,4691
188,319,1964.320296714995,Request,4691
319,188,1966.303662890981,Response,4691
188,224,1967.5290582463936,Response,4691
224,244,1968.037470219874,Response,4691
244,166,1968.3242962109891,Request,4691
166,195,1969.3513385484146,Request,4691
195,223,1970.8279895811604,Request,4691
223,195,1972.7597860150663,Response,4691
195,166,1973.3631238183275,Response,4691
166,390,1973.8690017637657,Request,4691
390,60,1974.961813028822,Request,4691
60,390,1976.364801908642,Response,4691
390,246,1978.2277681321225,Request,4691
246,153,1979.9344757692754,Request,4691
153,246,1981.5664502787513,Response,4691
246,206,1983.4664550517264,Request,4691
206,332,1983.8950134915572,Request,4691
332,234,1985.7447243280621,Request,4691
234,460,1986.8246513441336,Request,4691
460,466,1988.190437329903,Request,4691
466,464,1988.8930852251242,Request,4691
464,2,1989.8574885562298,Request,4691
2,374,1991.690812448809,Request,4691
374,2,1992.30209677037,Response,4691
2,119,1993.0930482438523,Request,4691
119,30,1993.3123052538906,Request,4691
30,129,1994.3717070887951,Request,4691
129,30,1994.991076388375,Response,4691
30,182,1996.0660993204592,Request,4691
182,492,1996.4961005109787,Request,4691
492,341,1996.870946671429,Request,4691
341,492,1997.5405938199526,Response,4691
492,182,1999.301485649072,Response,4691
182,30,2000.5330694095892,Response,4691
30,119,2000.7653482064877,Response,4691
119,346,2002.2168671017316,Request,4691
346,218,2003.2163196025479,Request,4691
218,346,2004.207894681032,Response,4691
346,119,2004.93789147813,Response,4691
119,2,2006.8750856590095,Response,4691
2,464,2008.7966048564788,Response,4691
464,466,2010.0338994109445,Response,4691
466,112,2011.4975741332944,Request,4691
112,254,2012.14696600967,Request,4691
254,54,2013.3889664746428,Request,4691
54,151,2013.905947260127,Request,4691
151,413,2014.6368628477155,Request,4691
413,151,2015.1601628463077,Response,4691
151,400,2015.9584111063393,Request,4691
400,368,2017.1255413217996,Request,4691
368,12,2018.8671895760845,Request,4691
12,37,2019.9434012978468,Request,4691
37,116,2021.8320875143731,Request,4691
116,320,2023.1632076738977,Request,4691
320,116,2024.3582197963551,Response,4691
116,37,2025.257637685645,Response,4691
37,12,2025.5914602157209,Response,4691
12,368,2026.2439728454076,Response,4691
368,400,2027.087337478061,Response,4691
400,151,2028.927464579848,Response,4691
151,54,2029.982422895461,Response,4691
54,453,2031.75505641975,Request,4691
453,108,2033.6581066083693,Request,4691
108,453,2035.6339360479333,Response,4691
453,54,2036.971861514292,Response,4691
54,254,2037.275062314492,Response,4691
254,112,2038.0996501724042,Response,4691
112,466,2038.385689674337,Response,4691
466,460,2040.0399638451747,Response,4691
460,234,2040.996990122041,Response,4691
234,332,2041.4643984894153,Response,4691
332,206,2042.8221898835,Response,4691
206,246,2043.19047323143,Response,4691
246,390,2044.3875914083628,Response,4691
390,168,2045.8826340696503,Request,4691
168,390,2047.2041117920126,Response,4691
390,166,2048.7681522606,Response,4691
166,244,2049.970407406903,Response,4691
244,329,2050.512248313198,Response,4691
329,159,2051.2200056898578,Response,4691
159,382,2051.7214410447395,Request,4691
382,294,2052.063941045205,Request,4691
294,382,2053.941485224544,Response,4691
382,159,2054.819274256691,Response,4691
159,290,2055.4390475145424,Response,4691
290,29,2056.658886991515,Response,4691
29,0,2057.471106930631,Response,4691
0,29,2319.477477859776,Request,6550
29,290,2321.2059587956182,Request,6550
290,29,2322.705474507812,Response,6550
29,0,2323.5623578175696,Response,6550
0,29,2873.9713165507314,Request,9320
29,290,2875.8841675304766,Request,9320
290,159,2877.2697735692636,Request,9320
159,382,2878.49442653795,Request,9320
382,294,2879.383096250147,Request,9320
294,382,2880.3382650386798,Response,9320
382,159,2882.0390463497065,Response,9320
159,329,2883.4524248756284,Request,9320
329,244,2884.0093817232814,Request,9320
244,166,2884.788022234129,Request,9320
166,195,2885.5525884079607,Request,9320
195,223,2886.792969929186,Request,9320
223,195,2887.4051447251372,Response,9320
195,166,2889.251417805763,Response,9320
166,390,2889.849623827358,Request,9320
390,60,2891.4805438859294,Request,9320
60,390,2891.8971739721633,Response,9320
390,246,2892.5324040632527,Request,9320
246,206,2893.8213680740214,Request,9320
206,332,2894.5396234149957,Request,9320
332,234,2896.323361162098,Request,9320
234,460,2896.7302260502265,Request,9320
460,466,2898.604548643315,Request,9320
466,464,2899.337114365712,Request,9320
464,2,2900.2592609431895,Request,9320
2,119,2901.950819025599,Request,9320
119,346,2903.527229102781,Request,9320
346,218,2904.9632417915195,Request,9320
218,346,2905.503070664374,Response,9320
346,119,2905.745696351484,Response,9320
119,30,2907.3060772428107,Request,9320
30,129,2907.926509664599,Request,9320
129,30,2909.078189690948,Response,9320
30,182,2910.3506050388755,Request,9320
182,30,2911.8020538332025,Response,9320
30,119,2913.4031764681295,Response,9320
119,2,2913.698115852716,Response,9320
2,374,2914.35242327652,Request,9320
374,2,2915.2062063384033,Response,9320
2,464,2916.6797711047348,Response,9320
464,466,2917.8880713083263,Response,9320
466,112,2919.134992061078,Request,9320
112,254,2920.7443345195493,Request,9320
254,54,2922.6882700320025,Request,9320
54,151,2923.8816839262427,Request,9320
151,400,2924.9914497260656,Request,9320
400,368,2926.814141039195,Request,9320
368,12,2928.7106639729705,Request,9320
12,368,2929.1745253266286,Response,9320
368,400,2930.7968698284735,Response,9320
400,151,2931.420776018674,Response,9320
151,413,2931.7743876769796,Request,9320
413,396,2932.0308135526716,Request,9320
396,178,2932.236565388021,Request,9320
178,396,2933.97200737627,Response,9320
396,413,2934.822137600864,Response,9320
413,151,2935.4468654623897,Response,9320
151,54,2937.161853006352,Response,9320
54,453,2937.790620891714,Request,9320
453,108,2938.4315915441925,Request,9320
108,453,2938.931997179728,Response,9320
453,54,2940.8214935060305,Response,9320
54,254,2942.4709620800836,Response,9320
254,112,2943.5637651205716,Response,9320
112,466,2945.0986371256245,Response,9320
466,460,2945.4381528210192,Response,9320
460,234,2947.3105718263705,Response,9320
234,332,2948.947464880521,Response,9320
332,206,2950.328879965722,Response,9320
206,246,2952.0242382036145,Response,9320
246,153,2952.854032496081,Request,9320
153,246,2954.59984593957,Response,9320
246,390,2955.9329645804273,Response,9320
390,168,2957.436911740542,Request,9320
168,390,2959.2270144935974,Response,9320
390,166,2960.614259527644,Response,9320
166,244,2961.154575394145,Response,9320
244,224,2962.5409927481605,Request,9320
224,188,2963.761374049138,Request,9320
188,319,2964.5331120251553,Request,9320
319,188,2965.8099757064165,Response,9320
188,224,2966.962238146522,Response,9320
224,244,2967.603729418681,Response,9320
244,329,2968.290871641021,Response,9320
329,159,2970.1173184167883,Response,9320
159,290,2971.586035991,Response,9320
290,29,2971.8190575976078,Response,9320
29,0,2973.1136327258278,Response,9320
0,29,3078.2110018968615,Request,6089
29,290,3079.5536834547665,Request,6089
290,159,3080.152543400182,Request,6089
159,382,3081.3843434426826,Request,6089
382,294,3082.971966882299,Request,6089
294,382,3083.8943075728166,Response,6089
382,159,3084.462302557579,Response,6089
159,329,3085.5570792798458,Request,6089
329,244,3086.47488435904,Request,6089
244,224,3088.071068813353,Request,6089
224,188,3089.0599373105847,Request,6089
188,319,3091.0419448768025,Request,6089
319,188,3091.5048604409926,Response,6089
188,224,3093.4647685366695,Response,6089
224,244,3095.324851348978,Response,6089
244,166,3096.021733620396,Request,6089
166,195,3096.5550175938656,Request,6089
195,166,3097.705421628302,Response,6089
166,390,3098.468683631863,Request,6089
390,60,3099.284010995788,Request,6089
60,390,3100.8644544088124,Response,6089
390,168,3102.8273572866456,Request,6089
168,390,3103.636705639478,Response,6089
390,246,3105.568218870219,Request,6089
246,206,3106.9320500440385,Request,6089
206,332,3108.462903147748,Request,6089
332,234,3108.752479154237,Request,6089
234,460,3110.601303283018,Request,6089
460,466,3112.502582358184,Request,6089
466,112,3114.1961151524274,Request,6089
112,254,3114.782839728918,Request,6089
254,54,3116.329137505958,Request,6089
54,151,3118.1251687902577,Request,6089
151,400,3118.419594522321,Request,6089
400,368,3118.8045859298777,Request,6089
368,12,3119.510546230655,Request,6089
12,37,3121.321525886705,Request,6089
37,116,3122.033702319913,Request,6089
116,37,3123.0074098952537,Response,6089
37,12,3123.5458261474873,Response,6089
12,368,3125.4204074537315,Response,6089
368,400,3127.2051850210833,Response,6089
400,151,3127.7931394966427,Response,6089
151,413,3128.7542420469463,Request,6089
413,151,3129.8911411219897,Response,6089
151,54,3131.492883542389,Response,6089
54,453,3131.724152450675,Request,6089
453,108,3133.001664432522,Request,6089
108,453,3134.339833635636,Response,6089
453,54,3135.307998383585,Response,6089
54,254,3135.680409457569,Response,6089
254,112,3136.9509362759272,Response,6089
112,466,3137.1637407472303,Response,6089
466,464,3138.3522074357816,Request,6089
464,2,3138.5704190520796,Request,6089
2,119,3139.422172983666,Request,6089
119,2,3140.735284209411,Response,6089
2,374,3142.3211530397307,Request,6089
374,2,3142.754797469309,Response,6089
2,464,3143.706236403862,Response,6089
0,29,3145.2750616733115,Request,3957
464,466,3145.4559896482165,Response,6089
466,460,3145.687028534578,Response,6089
29,290,3146.2939581945466,Request,3957
